nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 05:10:00",310,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 05:10:00",3470,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 00:06:42",1820,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 01:06:16",1800,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 05:10:00",-1800,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-31 23:03:24",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 05:10:00",670,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 05:10:00",390,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 05:10:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 05:00:00",480,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-31 22:59:46",1200,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 05:10:00",1810,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 00:08:11",2700,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 05:10:00",1490,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-01 05:10:00",1640,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-01 05:00:00",1760,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-31 18:30:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-01 05:40:00",60,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-01 05:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-01 05:40:00",6100,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-01 03:13:43",400,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 05:40:00",320,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 05:40:00",3430,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 03:11:51",1820,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 03:25:30",1800,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 05:40:00",-1790,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-31 23:03:24",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 05:40:00",640,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 05:40:00",400,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 05:40:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 05:40:00",520,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-31 22:59:46",1200,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 05:40:00",1810,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 02:12:34",2700,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 05:40:00",1480,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-01 05:40:00",1650,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-01 05:20:00",1760,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-31 18:30:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-01 06:10:00",60,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-01 06:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-01 06:10:00",6070,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-01 05:04:56",640,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 06:10:00",330,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 06:10:00",3380,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 03:11:51",1820,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 03:25:30",1800,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 06:10:00",-1770,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-31 23:03:24",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 06:10:00",610,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 06:10:00",390,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 06:10:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 06:10:00",520,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-31 22:59:46",1200,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 06:10:00",1810,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 02:12:34",2700,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 06:10:00",1480,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-01 06:10:00",1650,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-01 05:20:00",1760,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-31 18:30:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-01 06:40:00",60,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-01 06:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-01 06:40:00",6060,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-01 05:04:56",640,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 06:40:00",330,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 06:40:00",3340,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 05:05:57",1820,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 05:13:07",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 06:40:00",-1760,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-31 23:03:24",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 06:30:00",570,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 06:40:00",390,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 06:40:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 06:40:00",520,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-31 22:59:46",1200,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 06:40:00",1820,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 03:14:09",2700,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 06:40:00",1490,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-01 06:40:00",1650,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-01 05:20:00",1760,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-31 18:30:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-01 07:10:00",60,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-01 07:00:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-01 07:00:00",5700,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-01 05:04:56",640,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 07:10:00",350,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 07:10:00",3360,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 05:05:57",1820,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 05:13:07",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 07:10:00",-1750,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-31 23:03:24",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 07:10:00",530,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 07:10:00",440,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 07:10:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 07:10:00",540,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-31 22:59:46",1200,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 07:10:00",1820,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 03:14:09",2700,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 07:10:00",1490,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-01 07:10:00",1650,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-01 05:20:00",1760,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-31 18:30:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-01 07:40:00",50,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-01 07:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-01 07:40:00",6030,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-01 07:14:20",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 07:40:00",360,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 07:40:00",3330,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 07:16:30",1900,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 07:10:53",1950,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 07:40:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-31 23:03:24",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 07:40:00",500,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 07:40:00",460,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 07:40:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 07:40:00",550,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-31 22:59:46",1200,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 07:40:00",1820,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 07:12:59",2600,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 07:40:00",1490,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-01 07:40:00",1650,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-01 05:20:00",1760,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-31 18:30:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-01 08:20:00",50,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-01 08:20:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-01 08:20:00",5700,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-01 07:14:20",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 08:20:00",380,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 08:20:00",3300,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 07:16:30",1900,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 07:10:53",1950,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 08:00:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-31 23:03:24",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 08:30:00",490,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 08:10:00",470,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 08:30:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 10:10:00",550,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-31 22:59:46",1200,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 08:20:00",1810,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 07:12:59",2600,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 08:30:00",1500,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-01 10:10:00",1690,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-01 05:20:00",1760,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-31 18:30:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-01 10:40:00",10,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-01 10:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-01 10:40:00",6000,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-01 10:10:31",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 10:40:00",100,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 10:40:00",3280,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 10:09:04",1820,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 10:09:34",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 08:00:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-01 10:10:49",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 10:40:00",460,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 10:40:00",540,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 10:20:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 10:40:00",520,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-01 08:53:05",950,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 10:40:00",1840,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 10:09:49",2500,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 10:40:00",1540,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-01 10:40:00",1700,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-01 10:30:00",1830,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-31 18:30:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-01 11:00:00",0,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-01 10:50:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-01 11:10:00",5990,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-01 10:10:31",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 11:10:00",130,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 11:10:00",3250,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 10:09:04",1820,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 10:09:34",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 08:00:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-01 10:10:49",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 11:10:00",450,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 11:10:00",800,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 10:20:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 11:10:00",480,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-01 08:53:05",950,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 11:10:00",1840,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 10:09:49",2500,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 11:10:00",1580,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-01 11:10:00",1710,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-01 10:30:00",1830,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-01 11:30:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-01 11:40:00",0,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-01 11:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-01 11:40:00",5980,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-01 11:05:39",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 11:40:00",140,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 11:40:00",3220,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 11:03:19",1780,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 11:02:06",1800,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 11:40:00",-1700,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-01 11:00:46",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 11:40:00",440,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 11:40:00",520,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 10:20:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 11:40:00",450,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-01 08:53:05",950,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 11:40:00",1840,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 11:05:28",2400,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 11:40:00",1620,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-01 11:40:00",1770,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-01 10:30:00",1830,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-01 12:10:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-01 12:10:00",0,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-01 12:00:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-01 12:10:00",5960,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-01 11:05:39",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-01 12:10:00",170,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-01 12:10:00",3210,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-01 11:03:19",1780,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-01 11:02:06",1800,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-01 12:10:00",-1710,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-01 11:00:46",550,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-01 12:10:00",430,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-01 12:10:00",490,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-31 20:06:49",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-01 10:20:00",4580,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-01 12:10:00",420,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-01 08:53:05",950,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-01 12:10:00",1840,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-01 11:05:28",2400,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-01 12:10:00",1630,"Status : Siaga 2"
